가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
육산장 홍대본점,지은,6,4.2,2025-06-10,5,TRUE,195,와..홍대에 이런데가 있었다니..웨이팅 30-40분 뒤에 들어갔는데 할만합니다! 분위기 너무 좋고 고기 구워져서 나와서 넘 편하고 고기 맛도 진짜 맛도리인데 가격대비 고기 양도 진짜 합리적이고 넘 좋았네용!! 분위기도 넘 좋고 직원분들이 다 넘 친절하셨어용(Tmi지만..애견동반 가능한데 직원분들 갱얼쥐 오면 사심채우시는 모습도 넘 귀여우셨어용ㅋㅋ),브론즈 레벨
육산장 홍대본점,.,1,5,2025-06-09,5,TRUE,20,너무 맛있어요! 완전 맛집입니다 ㅎㅎ,브론즈 레벨
육산장 홍대본점,김은지,1,5,2025-06-07,5,TRUE,47,한판구이 너무 맛있어요!! 특제소스도 꿀맛입니다 홍대에서 젤 분위기좋은 고기집이요~~,브론즈 레벨
육산장 홍대본점,백흠,1,5,2025-06-07,5,TRUE,32,분위기 미친 맛집! 여름에 시원하고 딱 좋은 분위기같아요‘,브론즈 레벨
육산장 홍대본점,이원빈,5,3.2,2025-06-02,5,TRUE,96,저녁 타임은 오후 4시부터 오픈이라 미리왔어요 미리오면 캠핑 느낌나는 자리에서 맛나게 먹을 수 있어서 좋아요~~ 양도 많고 맛있고 분위기 좋아허 데이트 장소로 최적이예료~~,브론즈 레벨
육산장 홍대본점,아이티쇼,1,5,2025-06-01,5,TRUE,24,분위기가 너무 즇아요 또 오고싶어용 마싯엉ㅎ,브론즈 레벨
육산장 홍대본점,이도은,4,5,2025-05-30,5,TRUE,27,전맛탱입니다 분위기 개좋고 직원분들도 친절해용!!,브론즈 레벨
육산장 홍대본점,윤재원,1,5,2025-05-29,5,TRUE,22,분위기가 좋고 쾌적해요!! 맛있습니다:),브론즈 레벨
육산장 홍대본점,wusnqk,2,5,2025-05-25,5,TRUE,60,앞에서 불쇼도 볼 수 있고 고기도 숙성해서 줘서 맛있네요 밑 반찬들도 다 맛있어요. 좋은 시간 보내다 갑니당,브론즈 레벨
육산장 홍대본점,태식,1,5,2025-05-25,5,TRUE,26,고기 맛집!!! 분위기 맛집!!! 너무 좋아요~,브론즈 레벨
