platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,서비스_matched_keywords
naver,금금 성수점,왐감자,180.0,2026.03.05,1번째 방문,영수증,성수 금금 왔어요! 평일 점심 기준 웨이팅이 있긴 했지만 빨리 들어갔어요! 특별한 메뉴가 있어서 친구들이랑 오기 좋아요!!,68,True,,,,성수 금금 왔어요! 평일 점심 기준 웨이팅이 있긴 했지만 빨리 들어갔어요! 특별한 메뉴가 있어서 친구들이랑 오기 좋아요!!,성수 금금 왔어요 EXCLAM 평일 점심 기준 웨이팅이 있긴 했지만 빨리 들어갔어요 EXCLAM 특별한 메뉴가 있어서 친구들이랑 오기 좋아요 EXCLAM,0,0,0,0,1,0,0,68,"웨이팅, 빨리"
naver,태양곱창 성수점,wlt****,183.0,2025.10.19,1번째 방문,영수증,💡태양곱창💡 오랜만에 대학교 이후로 곱창은 오랜만에 먹는 거같아요!!!! 정말 행복한 안주에 술 한잔이였답니다..❤️ 요즘 술 맛도 없고 뭐 먹더라도 하이볼이나 자꾸 맛있는 술만 찾게 되더라구요 그러다 남자친구 추천으로 야채곱창을 먹는데 오늘 제대로 술한잔 했네요 ㅎㅎ 정말 감사합니다 여기 직원분들 너무 친절해요 휴지 없을까봐 휴지 챙겨갔는데 갑자기 휴지 채워주시고 청소도 해주시더라구요 !!! 성수오면 또 들릴게요❤️❤️❤️🙏,240,True,,,,💡태양곱창💡 오랜만에 대학교 이후로 곱창은 오랜만에 먹는 거같아요!!!! 정말 행복한 안주에 술 한잔이였답니다..❤️ 요즘 술 맛도 없고 뭐 먹더라도 하이볼이나 자꾸 맛있는 술만 찾게 되더라구요 그러다 남자친구 추천으로 야채곱창을 먹는데 오늘 제대로 술한잔 했네요 ㅎㅎ 정말 감사합니다 여기 직원분들 너무 친절해요 휴지 없을까봐 휴지 챙겨갔는데 갑자기 휴지 채워주시고 청소도 해주시더라구요 !!! 성수오면 또 들릴게요❤️❤️❤️🙏,태양곱창 오랜만에 대학교 이후로 곱창은 오랜만에 먹는 거같아요 EXCLAM 정말 행복한 안주에 술 한잔이였답니다 EMO_POS 요즘 술 맛도 없고 뭐 먹더라도 하이볼이나 자꾸 맛있는 술만 찾게 되더라구요 그러다 남자친구 추천으로 야채곱창을 먹는데 오늘 제대로 술한잔 했네요 정말 감사합니다 여기 직원분들 너무 친절해요 휴지 없을까봐 휴지 챙겨갔는데 갑자기 휴지 채워주시고 청소도 해주시더라구요 EXCLAM 성수오면 또 들릴게요 EMO_POS EMO_POS EMO_POS,1,0,0,0,1,0,0,240,"친절, 직원"
kakao,보끔당 성수점,뮨,33.0,2026-02-16,,,가끔 생각나면 옵니다 맛있어요 #보끔당 #성수맛집 #성수점심 ----26.01 사장님이 바뀐건지 .. 맛이 변한것 같아요ㅠ 조금 더 달고 짜졌달까 ..,84,True,5.0,4.2,실버 레벨,가끔 생각나면 옵니다 맛있어요 #보끔당 #성수맛집 #성수점심 ----26.01 사장님이 바뀐건지 .. 맛이 변한것 같아요ㅠ 조금 더 달고 짜졌달까 ..,가끔 생각나면 옵니다 맛있어요 보끔당 성수맛집 성수점심 26 01 사장님이 바뀐건지 맛이 변한것 같아요 조금 더 달고 짜졌달까,0,0,0,0,0,0,1,84,사장님
naver,락희옥 마포본점,산톢,531.0,2025.06.02,1번째 방문,영수증,공덕역 제철음식 맛집 락희옥. 여름 제철음식으로 민어회 먹으러 방문했어요. 락희옥은 콜키지프리라 방문할 때 와인이나 위스키 필수!! 이 날은 민어회와 잘 어울리는 샤르도네 와인으로 가져가서 민어회와 넘 맛있게 잘 먹었어요. 민어 껍질부터 부레까지 다양한 부위를 먹을 수 있어 좋고 민어 회도 쫄깃하니 비린 맛 하나 없이 넘 맛있네요. 락희옥 보쌈도 빠질수 없어서 주문!! 두툼한 보쌈이 넘 부드럽고 같이 나온 무말랭이와 넘 잘 어울려요. 와인 다 마시고 화요에 네이버 알림받기로 받은 김치메밀전병 같이 먹었는데 깔끔하니 넘 좋네요. 음식 하나하나 다 맛있고 깔끔해서 갈 때마다 만족해요. 여름 동안 민어회 먹으로 자주 방문할거 같아요.,355,True,,,,공덕역 제철음식 맛집 락희옥. 여름 제철음식으로 민어회 먹으러 방문했어요. 락희옥은 콜키지프리라 방문할 때 와인이나 위스키 필수!! 이 날은 민어회와 잘 어울리는 샤르도네 와인으로 가져가서 민어회와 넘 맛있게 잘 먹었어요. 민어 껍질부터 부레까지 다양한 부위를 먹을 수 있어 좋고 민어 회도 쫄깃하니 비린 맛 하나 없이 넘 맛있네요. 락희옥 보쌈도 빠질수 없어서 주문!! 두툼한 보쌈이 넘 부드럽고 같이 나온 무말랭이와 넘 잘 어울려요. 와인 다 마시고 화요에 네이버 알림받기로 받은 김치메밀전병 같이 먹었는데 깔끔하니 넘 좋네요. 음식 하나하나 다 맛있고 깔끔해서 갈 때마다 만족해요. 여름 동안 민어회 먹으로 자주 방문할거 같아요.,공덕역 제철음식 맛집 락희옥 여름 제철음식으로 민어회 먹으러 방문했어요 락희옥은 콜키지프리라 방문할 때 와인이나 위스키 필수 EXCLAM 이 날은 민어회와 잘 어울리는 샤르도네 와인으로 가져가서 민어회와 넘 맛있게 잘 먹었어요 민어 껍질부터 부레까지 다양한 부위를 먹을 수 있어 좋고 민어 회도 쫄깃하니 비린 맛 하나 없이 넘 맛있네요 락희옥 보쌈도 빠질수 없어서 주문 EXCLAM 두툼한 보쌈이 넘 부드럽고 같이 나온 무말랭이와 넘 잘 어울려요 와인 다 마시고 화요에 네이버 알림받기로 받은 김치메밀전병 같이 먹었는데 깔끔하니 넘 좋네요 음식 하나하나 다 맛있고 깔끔해서 갈 때마다 만족해요 여름 동안 민어회 먹으로 자주 방문할거 같아요,0,0,0,0,1,0,0,355,주문
naver,각시보쌈,아톰45,35.0,2025.10.13,1번째 방문,영수증,"우선 고기는 맛있었어요. 다만 직원분들의 태도가 너무 별로예요. 1. 착석 후 메뉴판을 테이블로 던지셨고요. 2. 2차로 간 거라 8시가 좀 안되어 입장했습니다. 마지막에 저희 포함 두 테이블이 남았더군요. 아직 고기도 있고 술을 더 시킬까 하는데(8시45분 정도 된 것 같아요. ) 아까 그 직원 분이 오셔서 마감이라고 가라더라고요? 그러고보니 한테이블도 막 나가셨어요. 그러고는 카운터에서 인상쓰며 계속 흘겨보셨어요. 이때부터 기분이 확 나빴습니다. 10시가 마감인 줄 알았는데 잘못 알았나보다 하고, 고기도 남기고 나오며 영업종료가 9시냐 물었습니다. 시큰둥한 표정으로 그건 아니지만 오늘 재료소진이라 문 닫는거라고 하네요. 아직 손님이 있는데,그것도 한시간 이상 남은 시점에서 이게 말이 되나요? 최악입니다",399,False,,,,"우선 고기는 맛있었어요. 다만 직원분들의 태도가 너무 별로예요. 1. 착석 후 메뉴판을 테이블로 던지셨고요. 2. 2차로 간 거라 8시가 좀 안되어 입장했습니다. 마지막에 저희 포함 두 테이블이 남았더군요. 아직 고기도 있고 술을 더 시킬까 하는데(8시45분 정도 된 것 같아요. ) 아까 그 직원 분이 오셔서 마감이라고 가라더라고요? 그러고보니 한테이블도 막 나가셨어요. 그러고는 카운터에서 인상쓰며 계속 흘겨보셨어요. 이때부터 기분이 확 나빴습니다. 10시가 마감인 줄 알았는데 잘못 알았나보다 하고, 고기도 남기고 나오며 영업종료가 9시냐 물었습니다. 시큰둥한 표정으로 그건 아니지만 오늘 재료소진이라 문 닫는거라고 하네요. 아직 손님이 있는데,그것도 한시간 이상 남은 시점에서 이게 말이 되나요? 최악입니다",우선 고기는 맛있었어요 다만 직원분들의 태도가 너무 별로예요 1 착석 후 메뉴판을 테이블로 던지셨고요 2 2차로 간 거라 8시가 좀 안되어 입장했습니다 마지막에 저희 포함 두 테이블이 남았더군요 아직 고기도 있고 술을 더 시킬까 하는데 8시45분 정도 된 것 같아요 아까 그 직원 분이 오셔서 마감이라고 가라더라고요 QUESTION 그러고보니 한테이블도 막 나가셨어요 그러고는 카운터에서 인상쓰며 계속 흘겨보셨어요 이때부터 기분이 확 나빴습니다 10시가 마감인 줄 알았는데 잘못 알았나보다 하고 고기도 남기고 나오며 영업종료가 9시냐 물었습니다 시큰둥한 표정으로 그건 아니지만 오늘 재료소진이라 문 닫는거라고 하네요 아직 손님이 있는데 그것도 한시간 이상 남은 시점에서 이게 말이 되나요 QUESTION 최악입니다,0,0,0,0,0,1,1,399,"직원, 태도"
naver,능동미나리 성수지점,elliws재원맘,187.0,2025.10.07,1번째 방문,영수증,"능동 미나리 곰탕,육회비빔밥 이곳의 시그니처 메뉴는 꼭 드셔요. 미나리가 연하고 싱싱해요. 대파랑 달리 미나리는 곰탕의 맛을 개운하게 해줍니다. 한우라 고기 육질도 좋네요. [육회비빔밥]은 재료는 심플한데 정말 깔끔하고 맛있어요. 본연의 맛에 충실히 한 점도 좋고 은은한 기름향이 미나리랑 넘 어울려요. 오후 3시 넘어서 갔더니 대기도 짧았네요. 미나리 특 곰탕 포장까지 했습니다. 강추",216,True,,,,"능동 미나리 곰탕,육회비빔밥 이곳의 시그니처 메뉴는 꼭 드셔요. 미나리가 연하고 싱싱해요. 대파랑 달리 미나리는 곰탕의 맛을 개운하게 해줍니다. 한우라 고기 육질도 좋네요. [육회비빔밥]은 재료는 심플한데 정말 깔끔하고 맛있어요. 본연의 맛에 충실히 한 점도 좋고 은은한 기름향이 미나리랑 넘 어울려요. 오후 3시 넘어서 갔더니 대기도 짧았네요. 미나리 특 곰탕 포장까지 했습니다. 강추",능동 미나리 곰탕 육회비빔밥 이곳의 시그니처 메뉴는 꼭 드셔요 미나리가 연하고 싱싱해요 대파랑 달리 미나리는 곰탕의 맛을 개운하게 해줍니다 한우라 고기 육질도 좋네요 육회비빔밥 은 재료는 심플한데 정말 깔끔하고 맛있어요 본연의 맛에 충실히 한 점도 좋고 은은한 기름향이 미나리랑 넘 어울려요 오후 3시 넘어서 갔더니 대기도 짧았네요 미나리 특 곰탕 포장까지 했습니다 강추,0,0,0,0,0,0,1,216,대기
naver,능동미나리 성수지점,맛집경영흔적리뷰,635.0,2025.12.12,1번째 방문,영수증,줄을 선 동안 서비스해주신 생강차도 맛있었고요. 육회미나리비빔밥과 고기국물은 진짜×100맛있음. 맛있는 것은 성수에 다 모였나봐요^^,74,True,,,,줄을 선 동안 서비스해주신 생강차도 맛있었고요. 육회미나리비빔밥과 고기국물은 진짜×100맛있음. 맛있는 것은 성수에 다 모였나봐요^^,줄을 선 동안 서비스해주신 생강차도 맛있었고요 육회미나리비빔밥과 고기국물은 진짜 100맛있음 맛있는 것은 성수에 다 모였나봐요,0,0,0,0,0,0,1,74,서비스
naver,옥동식,맛집지도쏘쏘,450.0,2025.08.10,1번째 방문,영수증,일요일 오전 11시30분 캐치테이블로 예약하고 43번째였는데 1시40분에 들어갔습니다 (2시간10분 걸림) 중간중간 온라인 예약도 인원이 많으면 마감되더라고요 뉴욕 매장 티비로 보다가 궁금해서 방문했고 국물이 맑은게 우리가 흔히아는 부산 돼지국밥과는 다른 맛이었고 국물 오묘하니 맛있었습니다 김치만두는 평범했고 아쉬운 점은 밥이 너무 덜익은 것같았어요. 국물에 토렴해서 주시니 퍼질것을 예상하고 지은 밥 인듯 한데 엄마랑 저에겐 좀 딱딱하게 느껴졌습니다. 고기는 부드럽고 얇고 특히 양념장이 정말 개운하게 느끼함을 잡아주었습니다 :),298,True,,,,일요일 오전 11시30분 캐치테이블로 예약하고 43번째였는데 1시40분에 들어갔습니다 (2시간10분 걸림) 중간중간 온라인 예약도 인원이 많으면 마감되더라고요 뉴욕 매장 티비로 보다가 궁금해서 방문했고 국물이 맑은게 우리가 흔히아는 부산 돼지국밥과는 다른 맛이었고 국물 오묘하니 맛있었습니다 김치만두는 평범했고 아쉬운 점은 밥이 너무 덜익은 것같았어요. 국물에 토렴해서 주시니 퍼질것을 예상하고 지은 밥 인듯 한데 엄마랑 저에겐 좀 딱딱하게 느껴졌습니다. 고기는 부드럽고 얇고 특히 양념장이 정말 개운하게 느끼함을 잡아주었습니다 :),일요일 오전 11시30분 캐치테이블로 예약하고 43번째였는데 1시40분에 들어갔습니다 2시간10분 걸림 중간중간 온라인 예약도 인원이 많으면 마감되더라고요 뉴욕 매장 티비로 보다가 궁금해서 방문했고 국물이 맑은게 우리가 흔히아는 부산 돼지국밥과는 다른 맛이었고 국물 오묘하니 맛있었습니다 김치만두는 평범했고 아쉬운 점은 밥이 너무 덜익은 것같았어요 국물에 토렴해서 주시니 퍼질것을 예상하고 지은 밥 인듯 한데 엄마랑 저에겐 좀 딱딱하게 느껴졌습니다 고기는 부드럽고 얇고 특히 양념장이 정말 개운하게 느끼함을 잡아주었습니다,0,0,0,0,0,0,1,298,예약
kakao,훼미리손칼국수보쌈,슛슛,224.0,2025-06-10,,,보쌈은 나쁘진 않았구 칼국수는 시판 건면에 후추범벅이긴 했는데 김치는 좋았어요. 다만 위생적이지 않았고 웨이팅하는 이유를 모르겠어요,73,True,2.0,3.5,골드 레벨,보쌈은 나쁘진 않았구 칼국수는 시판 건면에 후추범벅이긴 했는데 김치는 좋았어요. 다만 위생적이지 않았고 웨이팅하는 이유를 모르겠어요,보쌈은 나쁘진 않았구 칼국수는 시판 건면에 후추범벅이긴 했는데 김치는 좋았어요 다만 위생적이지 않았고 웨이팅하는 이유를 모르겠어요,0,0,0,0,0,0,0,73,웨이팅
kakao,할머니의레시피,EH,1.0,2025-09-14,,,숨뼈국과 쌈밥 정식을 먹었는데 같이 나온 가자미가 너어어무 딱딱해서 못 먹었습니다. 전날 만든 음식을 내온 느낌이었어요. 제육도 껍데기에 돼지털 엄청 길게 박혀 있고 맛도 너무 없었어요. 양파도 너무 크게 들어 있었어요. 웨이팅이 왜이렇게 많은지 전혀 이해가 안가네요.,150,False,1.0,1.0,브론즈 레벨,숨뼈국과 쌈밥 정식을 먹었는데 같이 나온 가자미가 너어어무 딱딱해서 못 먹었습니다. 전날 만든 음식을 내온 느낌이었어요. 제육도 껍데기에 돼지털 엄청 길게 박혀 있고 맛도 너무 없었어요. 양파도 너무 크게 들어 있었어요. 웨이팅이 왜이렇게 많은지 전혀 이해가 안가네요.,숨뼈국과 쌈밥 정식을 먹었는데 같이 나온 가자미가 너어어무 딱딱해서 못 먹었습니다 전날 만든 음식을 내온 느낌이었어요 제육도 껍데기에 돼지털 엄청 길게 박혀 있고 맛도 너무 없었어요 양파도 너무 크게 들어 있었어요 웨이팅이 왜이렇게 많은지 전혀 이해가 안가네요,0,0,0,0,0,0,0,150,웨이팅
kakao,장인닭갈비 홍대점,냐미,44.0,2025-08-03,,,"닭갈비 맛은…제가 먹어본 닭갈비 중에서 가장 별로였오요… 🤣엄청 밍숭한 고추장 맛에 깨맛만 남 🤣닭은 엄청 퍽퍽한 닭가슴갈이고 간이 안 배서 밍숭… 🤣이 더운 여름날 매장이 너무 더워서 자리 바꾸고 싶다고 했는데 거절… 심지어 안내 받은 자리는 에어컨도 꺼져있었어요.. 🤣반찬은 셀프에 쌈무, 샐러드, 상추말고는 없어요‼️ 🤣치즈가 녹다가 말았어욥 🤣점원분 반할이 외국인인데 치렁치렁한 모자부터 위생개념 제로에 가까워요 ‼️리뷰이벤트가 있어서 그런지…제 입맛이 까칠해서 그런지 좋은 리뷰 믿고 갔다가…남기고 나왔어욥🥹",289,False,1.0,3.7,실버 레벨,"닭갈비 맛은…제가 먹어본 닭갈비 중에서 가장 별로였오요… 🤣엄청 밍숭한 고추장 맛에 깨맛만 남 🤣닭은 엄청 퍽퍽한 닭가슴갈이고 간이 안 배서 밍숭… 🤣이 더운 여름날 매장이 너무 더워서 자리 바꾸고 싶다고 했는데 거절… 심지어 안내 받은 자리는 에어컨도 꺼져있었어요.. 🤣반찬은 셀프에 쌈무, 샐러드, 상추말고는 없어요‼️ 🤣치즈가 녹다가 말았어욥 🤣점원분 반할이 외국인인데 치렁치렁한 모자부터 위생개념 제로에 가까워요 ‼️리뷰이벤트가 있어서 그런지…제 입맛이 까칠해서 그런지 좋은 리뷰 믿고 갔다가…남기고 나왔어욥🥹",닭갈비 맛은 제가 먹어본 닭갈비 중에서 가장 별로였오요 EMO_LAUGH 엄청 밍숭한 고추장 맛에 깨맛만 남 EMO_LAUGH 닭은 엄청 퍽퍽한 닭가슴갈이고 간이 안 배서 밍숭 EMO_LAUGH 이 더운 여름날 매장이 너무 더워서 자리 바꾸고 싶다고 했는데 거절 심지어 안내 받은 자리는 에어컨도 꺼져있었어요 EMO_LAUGH 반찬은 셀프에 쌈무 샐러드 상추말고는 없어요 EMO_LAUGH 치즈가 녹다가 말았어욥 EMO_LAUGH 점원분 반할이 외국인인데 치렁치렁한 모자부터 위생개념 제로에 가까워요 리뷰이벤트가 있어서 그런지 제 입맛이 까칠해서 그런지 좋은 리뷰 믿고 갔다가 남기고 나왔어욥,0,0,1,0,0,0,0,289,안내
