platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,분위기_matched_keywords
naver,소문난성수감자탕,성수언니,151.0,2025.11.04,1번째 방문,영수증,깔끔한 감자탕! 냄새없고 감칠맛은 가득한 우리동네 가장 유명한 맛집으로! 먹으면 와 유명한지 알게 됩니다,58,True,,,,깔끔한 감자탕! 냄새없고 감칠맛은 가득한 우리동네 가장 유명한 맛집으로! 먹으면 와 유명한지 알게 됩니다,깔끔한 감자탕 EXCLAM 냄새없고 감칠맛은 가득한 우리동네 가장 유명한 맛집으로 EXCLAM 먹으면 와 유명한지 알게 됩니다,0,0,0,0,1,0,0,58,깔끔
kakao,락희옥 마포본점,흰둥이네,86.0,2025-11-29,,,"음식들이 어느정도 맛은 있으나, 가격은 정말 비싸고 양은 정말 적음. 그렇다고 엄청나게 고급 분위기도 아님",59,True,1.0,3.5,골드 레벨,"음식들이 어느정도 맛은 있으나, 가격은 정말 비싸고 양은 정말 적음. 그렇다고 엄청나게 고급 분위기도 아님",음식들이 어느정도 맛은 있으나 가격은 정말 비싸고 양은 정말 적음 그렇다고 엄청나게 고급 분위기도 아님,0,0,0,0,0,0,0,59,분위기
naver,이태리국시 성수,yeyez,29.0,2026.05.06,1번째 방문,영수증,자리가 넓고 분위기가 좋아요!! 음식도 특이하고 맛있어요.,32,True,,,,자리가 넓고 분위기가 좋아요!! 음식도 특이하고 맛있어요.,자리가 넓고 분위기가 좋아요 EXCLAM 음식도 특이하고 맛있어요,0,0,0,0,1,0,0,32,"분위기, 자리, 넓"
naver,훼미리손칼국수보쌈,미스터화이트,993.0,2025.05.23,1번째 방문,영수증,가성비 넘치는 보쌈정식 🍭맛 - 진짜 미쳤네요 이 가격에 이 보쌈에 이 김치에 이 칼국수라니 그것도 요즘 제일 핫한 성수에서요 나혼산보고 왔는데 여기는 진짜 다 맛있어요 표현할 것이 없네요 보쌈은 부들부들 김치도 맛도리고 사골 칼국수도 좋고 거기에 밥도 주고 양도 좋고 가성비가 넘치네요 🍭내부모습 - 그냥 밥집!! 스러워요!! 🍭서비스 외 기타 - 금요일 6시 안되어 갔더니 한 20분 웨이팅 하고 들어갔습니다,230,True,,,,가성비 넘치는 보쌈정식 🍭맛 - 진짜 미쳤네요 이 가격에 이 보쌈에 이 김치에 이 칼국수라니 그것도 요즘 제일 핫한 성수에서요 나혼산보고 왔는데 여기는 진짜 다 맛있어요 표현할 것이 없네요 보쌈은 부들부들 김치도 맛도리고 사골 칼국수도 좋고 거기에 밥도 주고 양도 좋고 가성비가 넘치네요 🍭내부모습 - 그냥 밥집!! 스러워요!! 🍭서비스 외 기타 - 금요일 6시 안되어 갔더니 한 20분 웨이팅 하고 들어갔습니다,가성비 넘치는 보쌈정식 맛 진짜 미쳤네요 이 가격에 이 보쌈에 이 김치에 이 칼국수라니 그것도 요즘 제일 핫한 성수에서요 나혼산보고 왔는데 여기는 진짜 다 맛있어요 표현할 것이 없네요 보쌈은 부들부들 김치도 맛도리고 사골 칼국수도 좋고 거기에 밥도 주고 양도 좋고 가성비가 넘치네요 내부모습 그냥 밥집 EXCLAM 스러워요 EXCLAM 서비스 외 기타 금요일 6시 안되어 갔더니 한 20분 웨이팅 하고 들어갔습니다,0,0,0,0,1,0,1,230,내부
naver,능동미나리 성수지점,주디현스토리,696.0,2025.12.12,1번째 방문,예약,"차돌모둠곰탕 &gt;&gt; 육회비빔밥 금요일 저녁6시, 5분 대기후 입장 ✨곰탕국물에 미나리가 들어가니 깔끔하고 담백",66,True,,,,"차돌모둠곰탕 &gt;&gt; 육회비빔밥 금요일 저녁6시, 5분 대기후 입장 ✨곰탕국물에 미나리가 들어가니 깔끔하고 담백",차돌모둠곰탕 gt gt 육회비빔밥 금요일 저녁6시 5분 대기후 입장 EMO_POS 곰탕국물에 미나리가 들어가니 깔끔하고 담백,1,0,0,0,0,0,1,66,깔끔
naver,조선시대,태경222,40.0,2026.03.15,1번째 방문,영수증,처음왔는데 분위기도 너무 좋고 음식도 맛있습니다! 다음에 또 올게요!!,39,True,,,,처음왔는데 분위기도 너무 좋고 음식도 맛있습니다! 다음에 또 올게요!!,처음왔는데 분위기도 너무 좋고 음식도 맛있습니다 EXCLAM 다음에 또 올게요 EXCLAM,0,0,0,0,1,0,0,39,분위기
naver,황금콩밭,겸손에 마음을 더한 리뷰어,220.0,2025.11.20,1번째 방문,영수증,"#마포맛집 #황금콩밭 #마포두부요리 #마포한정식 #연말모임 #마포룸식당 #가족모임 #남녀노소 서울 마포에 있는 황금콩밭에서 예약하고 룸에서 식사했어요 😊 두부 요리가 정말 맛있기로 유명한 곳인데, 직접 먹어보니 왜 소문이 났는지 알겠더라고요^^ 코스요리 구성이 알차고 간이 자극적이지 않아 남녀노소 누구나 부담 없이 즐기기 좋은 맛이에요 👍 아이부터 어르신까지 모두 좋아할 깔끔하고 담백한 음식이라 가족 모임에도 잘 어울립니다. 주택을 개조한 공간이라 구옥 느낌 없이 깔끔하고 세련된 인테리어도 마음에 들었어요. 조용한 룸이 있어 연말 모임이나 중요한 자리에도 잘 어울리는 곳입니다^^ 분위기와 맛 모두 만족스러워서 맛있게 잘 먹고 갑니다 😊",359,True,,,,"#마포맛집 #황금콩밭 #마포두부요리 #마포한정식 #연말모임 #마포룸식당 #가족모임 #남녀노소 서울 마포에 있는 황금콩밭에서 예약하고 룸에서 식사했어요 😊 두부 요리가 정말 맛있기로 유명한 곳인데, 직접 먹어보니 왜 소문이 났는지 알겠더라고요^^ 코스요리 구성이 알차고 간이 자극적이지 않아 남녀노소 누구나 부담 없이 즐기기 좋은 맛이에요 👍 아이부터 어르신까지 모두 좋아할 깔끔하고 담백한 음식이라 가족 모임에도 잘 어울립니다. 주택을 개조한 공간이라 구옥 느낌 없이 깔끔하고 세련된 인테리어도 마음에 들었어요. 조용한 룸이 있어 연말 모임이나 중요한 자리에도 잘 어울리는 곳입니다^^ 분위기와 맛 모두 만족스러워서 맛있게 잘 먹고 갑니다 😊",마포맛집 황금콩밭 마포두부요리 마포한정식 연말모임 마포룸식당 가족모임 남녀노소 서울 마포에 있는 황금콩밭에서 예약하고 룸에서 식사했어요 EMO_POS 두부 요리가 정말 맛있기로 유명한 곳인데 직접 먹어보니 왜 소문이 났는지 알겠더라고요 코스요리 구성이 알차고 간이 자극적이지 않아 남녀노소 누구나 부담 없이 즐기기 좋은 맛이에요 EMO_POS 아이부터 어르신까지 모두 좋아할 깔끔하고 담백한 음식이라 가족 모임에도 잘 어울립니다 주택을 개조한 공간이라 구옥 느낌 없이 깔끔하고 세련된 인테리어도 마음에 들었어요 조용한 룸이 있어 연말 모임이나 중요한 자리에도 잘 어울리는 곳입니다 분위기와 맛 모두 만족스러워서 맛있게 잘 먹고 갑니다 EMO_POS,1,0,0,0,0,0,0,359,"분위기, 인테리어, 공간, 자리, 깔끔, 조용"
naver,할머니의 레시피,하이디ee,87.0,2025.11.03,1번째 방문,영수증,"평일에 오픈시간에 맞춰서 방문했는데도 이미 테이블에 손님들로 가득차있는 찐 맛집이었어요. 아무 정보없이 근처에 오픈한 한식집 찾다가 우연히 들어간 곳이라 너무 깜짝 놀랐는데요,, 왜 그렇게 사람이 많은지 음식들이 나오자마자 바로 알겠더라고요! 진짜 정갈하고 알차게 나오는 한상차림에 맛도 자극적이지 않고 담백하면서 너무 맛있었어요! 가격도 훌륭해서 집 근처라면 자주 방문하고싶은 곳입니다🫶🏼 고민중이시라면 꼭 방문해보세요!",236,True,,,,"평일에 오픈시간에 맞춰서 방문했는데도 이미 테이블에 손님들로 가득차있는 찐 맛집이었어요. 아무 정보없이 근처에 오픈한 한식집 찾다가 우연히 들어간 곳이라 너무 깜짝 놀랐는데요,, 왜 그렇게 사람이 많은지 음식들이 나오자마자 바로 알겠더라고요! 진짜 정갈하고 알차게 나오는 한상차림에 맛도 자극적이지 않고 담백하면서 너무 맛있었어요! 가격도 훌륭해서 집 근처라면 자주 방문하고싶은 곳입니다🫶🏼 고민중이시라면 꼭 방문해보세요!",평일에 오픈시간에 맞춰서 방문했는데도 이미 테이블에 손님들로 가득차있는 찐 맛집이었어요 아무 정보없이 근처에 오픈한 한식집 찾다가 우연히 들어간 곳이라 너무 깜짝 놀랐는데요 왜 그렇게 사람이 많은지 음식들이 나오자마자 바로 알겠더라고요 EXCLAM 진짜 정갈하고 알차게 나오는 한상차림에 맛도 자극적이지 않고 담백하면서 너무 맛있었어요 EXCLAM 가격도 훌륭해서 집 근처라면 자주 방문하고싶은 곳입니다 고민중이시라면 꼭 방문해보세요 EXCLAM,0,0,0,0,1,0,0,236,테이블
kakao,할머니의레시피,흠,133.0,2025-04-15,,,"평일 저녁에 방문하여 웨이팅 없이 들어갔고 일단 쌈밥은 개맛도리… 하지만 떡갈비는 유명한 거에 비해 너무 수분감도 없고 퍽퍽해서 아쉬웠습니다. 된장국도 맛있고 반찬들도 넉넉히 나와, 깔끔하고 정갈한 느낌. 외국분들이 많으시고 좋아하실 거 같음 굿굿",138,True,4.0,3.9,골드 레벨,"평일 저녁에 방문하여 웨이팅 없이 들어갔고 일단 쌈밥은 개맛도리… 하지만 떡갈비는 유명한 거에 비해 너무 수분감도 없고 퍽퍽해서 아쉬웠습니다. 된장국도 맛있고 반찬들도 넉넉히 나와, 깔끔하고 정갈한 느낌. 외국분들이 많으시고 좋아하실 거 같음 굿굿",평일 저녁에 방문하여 웨이팅 없이 들어갔고 일단 쌈밥은 개맛도리 하지만 떡갈비는 유명한 거에 비해 너무 수분감도 없고 퍽퍽해서 아쉬웠습니다 된장국도 맛있고 반찬들도 넉넉히 나와 깔끔하고 정갈한 느낌 외국분들이 많으시고 좋아하실 거 같음 굿굿,0,0,0,0,0,0,0,138,깔끔
kakao,육지,오월,81.0,2026-03-02,,,우연히 오게 됐는데 고기가 부드럽고 맛있어서 왕창 먹었어요! 분위기 깔끔하고 냄새 많이 안 배어서 다시 또 오려고요,64,True,5.0,3.9,골드 레벨,우연히 오게 됐는데 고기가 부드럽고 맛있어서 왕창 먹었어요! 분위기 깔끔하고 냄새 많이 안 배어서 다시 또 오려고요,우연히 오게 됐는데 고기가 부드럽고 맛있어서 왕창 먹었어요 EXCLAM 분위기 깔끔하고 냄새 많이 안 배어서 다시 또 오려고요,0,0,0,0,1,0,0,64,"분위기, 깔끔"
kakao,육산장 홍대본점,딩이,2.0,2026-02-16,,,도심에서 캠핑 온 느낌 제대로 나는 야장 고깃집이에요. 텐트 감성 인테리어에 조명까지 분위기 미쳤어요…✨ 삼겹살 두툼하고 육즙 팡팡 터지고 숯향 제대로라서 계속 들어가요. 사이드도 깔끔하고 전체적으로 만족! 무엇보다 강아지 동반 가능이라 더 좋았어요 야외석이라 눈치 덜 보이고 편하게 먹을 수 있어서 재방문 의사 있음 👍 캠핑 분위기에서 삼겹살 먹고 싶을 때 강추입니다!,207,True,5.0,5.0,브론즈 레벨,도심에서 캠핑 온 느낌 제대로 나는 야장 고깃집이에요. 텐트 감성 인테리어에 조명까지 분위기 미쳤어요…✨ 삼겹살 두툼하고 육즙 팡팡 터지고 숯향 제대로라서 계속 들어가요. 사이드도 깔끔하고 전체적으로 만족! 무엇보다 강아지 동반 가능이라 더 좋았어요 야외석이라 눈치 덜 보이고 편하게 먹을 수 있어서 재방문 의사 있음 👍 캠핑 분위기에서 삼겹살 먹고 싶을 때 강추입니다!,도심에서 캠핑 온 느낌 제대로 나는 야장 고깃집이에요 텐트 감성 인테리어에 조명까지 분위기 미쳤어요 EMO_POS 삼겹살 두툼하고 육즙 팡팡 터지고 숯향 제대로라서 계속 들어가요 사이드도 깔끔하고 전체적으로 만족 EXCLAM 무엇보다 강아지 동반 가능이라 더 좋았어요 야외석이라 눈치 덜 보이고 편하게 먹을 수 있어서 재방문 의사 있음 EMO_POS 캠핑 분위기에서 삼겹살 먹고 싶을 때 강추입니다 EXCLAM,1,0,0,0,1,0,0,207,"분위기, 인테리어, 조명, 깔끔"
naver,육산장 홍대본점,suz****,34.0,2026.04.17,1번째 방문,영수증,분위기도 좋고 고기도 너무 맛있고 친절하세요! 모임하기 좋은거같아요&gt;.&lt; 홍대 고기맛집 인정!,58,True,,,,분위기도 좋고 고기도 너무 맛있고 친절하세요! 모임하기 좋은거같아요&gt;.&lt; 홍대 고기맛집 인정!,분위기도 좋고 고기도 너무 맛있고 친절하세요 EXCLAM 모임하기 좋은거같아요 gt lt 홍대 고기맛집 인정 EXCLAM,0,0,0,0,1,0,0,58,분위기
kakao,홍대 조선시대,정승일,1.0,2026-02-24,,,너무 맛있고 분위기가 너무 좋아요! 홍대 놀러오실 때 강추입니다!!,37,False,5.0,5.0,브론즈 레벨,너무 맛있고 분위기가 너무 좋아요! 홍대 놀러오실 때 강추입니다!!,너무 맛있고 분위기가 너무 좋아요 EXCLAM 홍대 놀러오실 때 강추입니다 EXCLAM,0,0,0,0,1,0,0,37,분위기
kakao,육지,감귤,1.0,2025-08-09,,,테이블만 깨끗하면 뭐하나요 불판 틈 찌든 때 보고 너무 놀랐어요...ㅜㅜ,40,False,1.0,1.0,브론즈 레벨,테이블만 깨끗하면 뭐하나요 불판 틈 찌든 때 보고 너무 놀랐어요...ㅜㅜ,테이블만 깨끗하면 뭐하나요 불판 틈 찌든 때 보고 너무 놀랐어요,0,0,0,1,0,0,0,40,테이블
naver,이태리국시 성수,양인규63,11.0,2026.05.09,1번째 방문,영수증,분위기 너무 좋고 음식도 진짜 맛있었어요! 특히 대창돌솥파스타가 완전 레전드… 불향이랑 고소한 대창 조합이 미쳤고 돌솥이라 끝까지 따뜻하게 먹을 수 있어서 좋았어요. 직원분들도 친절하시고 매장 분위기도 감성 있어서 데이트나 친구랑 오기 딱 좋은 듯! 다음에 또 방문하고 싶어요 👍,156,True,,,,분위기 너무 좋고 음식도 진짜 맛있었어요! 특히 대창돌솥파스타가 완전 레전드… 불향이랑 고소한 대창 조합이 미쳤고 돌솥이라 끝까지 따뜻하게 먹을 수 있어서 좋았어요. 직원분들도 친절하시고 매장 분위기도 감성 있어서 데이트나 친구랑 오기 딱 좋은 듯! 다음에 또 방문하고 싶어요 👍,분위기 너무 좋고 음식도 진짜 맛있었어요 EXCLAM 특히 대창돌솥파스타가 완전 레전드 불향이랑 고소한 대창 조합이 미쳤고 돌솥이라 끝까지 따뜻하게 먹을 수 있어서 좋았어요 직원분들도 친절하시고 매장 분위기도 감성 있어서 데이트나 친구랑 오기 딱 좋은 듯 EXCLAM 다음에 또 방문하고 싶어요 EMO_POS,1,0,0,0,1,0,0,156,"분위기, 매장, 데이트"
kakao,홍대 조선시대,이준서,1.0,2026-01-21,,,맛있고 리뷰 이벤트도 좋아요 추천합니당! 게임도 할 수 있는데 기다릴 때 안 지루하고 좋은 거 같네욥. 데이트할 때 와도 돼용,70,True,5.0,5.0,브론즈 레벨,맛있고 리뷰 이벤트도 좋아요 추천합니당! 게임도 할 수 있는데 기다릴 때 안 지루하고 좋은 거 같네욥. 데이트할 때 와도 돼용,맛있고 리뷰 이벤트도 좋아요 추천합니당 EXCLAM 게임도 할 수 있는데 기다릴 때 안 지루하고 좋은 거 같네욥 데이트할 때 와도 돼용,0,0,0,0,1,0,0,70,데이트
kakao,홍대 조선시대,이채현,1.0,2026-03-19,,,분위기 좋고 딸기막걸리 짱맛..🩷 직원분들도 유쾌하고 친절하세요,35,True,5.0,5.0,브론즈 레벨,분위기 좋고 딸기막걸리 짱맛..🩷 직원분들도 유쾌하고 친절하세요,분위기 좋고 딸기막걸리 짱맛 직원분들도 유쾌하고 친절하세요,0,0,0,0,0,0,0,35,분위기
kakao,일등식당,어때,35.0,2025-04-27,,,"서울하프마라톤 끝나고 절뚝이면서 갔습니다. 와보니까 웬걸 페이스메이커분들 회식 ㄷㄷ 여긴 맛집이다 싶어서 웨이팅 하기로 함. 혼밥은 합석도 가능하다고해서 어떤 분이랑 마주보며 먹었습니다. 맛있어서 어색함도 잊고 그냥 허겁지겁 먹었습미다. 해장국의 맛을 설명하자면 조미료 범벅 시뻘건 일반적인 그런 해장국 아니구요, 시래기 넣고 맑게 끓인 덜 자극적인 그런 시원한(?) 해장국입니다. 간은 적당했습니다. 돼지뼈는 오래 삶아서인지 살과 뼈가 분리가 아주 잘 됐습니다. 뼛가루 조심하세요!! 상암 들릴 때마다 출출할 때 가봄직한 곳입니다. 멀리에서 이 해장국 먹자고 찾아올 정도는 아니에요 그래도 좋았습니다~",337,False,4.0,3.9,실버 레벨,"서울하프마라톤 끝나고 절뚝이면서 갔습니다. 와보니까 웬걸 페이스메이커분들 회식 ㄷㄷ 여긴 맛집이다 싶어서 웨이팅 하기로 함. 혼밥은 합석도 가능하다고해서 어떤 분이랑 마주보며 먹었습니다. 맛있어서 어색함도 잊고 그냥 허겁지겁 먹었습미다. 해장국의 맛을 설명하자면 조미료 범벅 시뻘건 일반적인 그런 해장국 아니구요, 시래기 넣고 맑게 끓인 덜 자극적인 그런 시원한(?) 해장국입니다. 간은 적당했습니다. 돼지뼈는 오래 삶아서인지 살과 뼈가 분리가 아주 잘 됐습니다. 뼛가루 조심하세요!! 상암 들릴 때마다 출출할 때 가봄직한 곳입니다. 멀리에서 이 해장국 먹자고 찾아올 정도는 아니에요 그래도 좋았습니다~",서울하프마라톤 끝나고 절뚝이면서 갔습니다 와보니까 웬걸 페이스메이커분들 회식 여긴 맛집이다 싶어서 웨이팅 하기로 함 혼밥은 합석도 가능하다고해서 어떤 분이랑 마주보며 먹었습니다 맛있어서 어색함도 잊고 그냥 허겁지겁 먹었습미다 해장국의 맛을 설명하자면 조미료 범벅 시뻘건 일반적인 그런 해장국 아니구요 시래기 넣고 맑게 끓인 덜 자극적인 그런 시원한 QUESTION 해장국입니다 간은 적당했습니다 돼지뼈는 오래 삶아서인지 살과 뼈가 분리가 아주 잘 됐습니다 뼛가루 조심하세요 EXCLAM 상암 들릴 때마다 출출할 때 가봄직한 곳입니다 멀리에서 이 해장국 먹자고 찾아올 정도는 아니에요 그래도 좋았습니다,0,0,0,0,1,1,0,337,혼밥
