platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,음식_matched_keywords
kakao,성수족발,채은,3.0,2025-10-14,,,왼쪽 사이드에 놓여진 살코기가 그렇게 맛있다. 포장으로 한번 먹고 방문해서 한번 먹었는데 포장이 더 낫다. 평일엔 어떤지 모르지만 주말엔 웨이팅 있는 집,85,False,4.0,4.7,브론즈 레벨,왼쪽 사이드에 놓여진 살코기가 그렇게 맛있다. 포장으로 한번 먹고 방문해서 한번 먹었는데 포장이 더 낫다. 평일엔 어떤지 모르지만 주말엔 웨이팅 있는 집,왼쪽 사이드에 놓여진 살코기가 그렇게 맛있다 포장으로 한번 먹고 방문해서 한번 먹었는데 포장이 더 낫다 평일엔 어떤지 모르지만 주말엔 웨이팅 있는 집,0,0,0,0,0,0,0,85,"맛, 맛있"
kakao,육산장 홍대본점,bohee,3.0,2025-04-29,,,캠핑온느낌이고 고기가두툼하고 맛있어요,20,False,5.0,4.3,브론즈 레벨,캠핑온느낌이고 고기가두툼하고 맛있어요,캠핑온느낌이고 고기가두툼하고 맛있어요,0,0,0,0,0,0,0,20,"맛, 맛있, 고기"
naver,조선시대,ojs92,51.0,2026.03.02,1번째 방문,영수증,오늘 세 번째 방문인데 분위기도 적당히 좋고 음식도 너무 맛있어요 직원분들도 친절해서 좋아요 ㅎㅎ 다음엔 남자친구 만들어서 다시 올게요!,76,True,,,,오늘 세 번째 방문인데 분위기도 적당히 좋고 음식도 너무 맛있어요 직원분들도 친절해서 좋아요 ㅎㅎ 다음엔 남자친구 만들어서 다시 올게요!,오늘 세 번째 방문인데 분위기도 적당히 좋고 음식도 너무 맛있어요 직원분들도 친절해서 좋아요 다음엔 남자친구 만들어서 다시 올게요 EXCLAM,0,0,0,0,1,0,0,76,"맛, 맛있, 음식"
kakao,장인닭갈비 홍대점,김수연,1.0,2025-09-28,,,사리 추가 없이 그냥 기본 닭갈비 시켰더니 진짜 닭고기랑 양배추밖에 없음. 게다가 닭갈비에 뻑뻑한 살이 거의 반 정도 섞여있었음. 이런 닭갈비집 처음 봄;,86,True,1.0,1.0,브론즈 레벨,사리 추가 없이 그냥 기본 닭갈비 시켰더니 진짜 닭고기랑 양배추밖에 없음. 게다가 닭갈비에 뻑뻑한 살이 거의 반 정도 섞여있었음. 이런 닭갈비집 처음 봄;,사리 추가 없이 그냥 기본 닭갈비 시켰더니 진짜 닭고기랑 양배추밖에 없음 게다가 닭갈비에 뻑뻑한 살이 거의 반 정도 섞여있었음 이런 닭갈비집 처음 봄,0,0,0,0,0,0,0,86,"양, 고기, 짜"
naver,금금 성수점,hy 76,44.0,2026.03.29,1번째 방문,영수증,성수 맛집. 어떤 메뉴를 시켜도 실패없삼,22,True,,,,성수 맛집. 어떤 메뉴를 시켜도 실패없삼,성수 맛집 어떤 메뉴를 시켜도 실패없삼,0,0,0,0,0,0,0,22,"맛, 메뉴"
naver,쭌곱창,김동석9575,17.0,2026.04.23,1번째 방문,영수증,저렴하고 맛있어요 :),12,True,,,,저렴하고 맛있어요 :),저렴하고 맛있어요,0,0,0,0,0,0,0,12,"맛, 맛있"
naver,옥동식,카이4727,357.0,2025.03.17,1번째 방문,예약,국물은 깔끔 고기는 야들야들 이 한그릇에 들어간 정성이 온전히 느껴지네요. 저녁에 집에 와서 또 생각이 나더라구요. 또 들리겠습니다.,74,True,,,,국물은 깔끔 고기는 야들야들 이 한그릇에 들어간 정성이 온전히 느껴지네요. 저녁에 집에 와서 또 생각이 나더라구요. 또 들리겠습니다.,국물은 깔끔 고기는 야들야들 이 한그릇에 들어간 정성이 온전히 느껴지네요 저녁에 집에 와서 또 생각이 나더라구요 또 들리겠습니다,0,0,0,0,0,0,0,74,"간, 고기, 국물"
kakao,이태리국시 성수,정은,1.0,2026-04-04,,,"분위기 좋고, 음식 맛있고~ 모처럼 친구들과 좋은 시간 보낼 수 있었어요. 재방문 의사 100%입니다~^^",59,True,4.0,4.0,브론즈 레벨,"분위기 좋고, 음식 맛있고~ 모처럼 친구들과 좋은 시간 보낼 수 있었어요. 재방문 의사 100%입니다~^^",분위기 좋고 음식 맛있고 모처럼 친구들과 좋은 시간 보낼 수 있었어요 재방문 의사 100 입니다,0,0,0,0,0,0,1,59,"맛, 맛있, 음식, 간"
naver,소문난성수감자탕,창호지의전국구탐방,1807.0,2026.03.13,1번째 방문,영수증,성수동에서 감자탕 맛집하면 항상 나오는 곳! 저희는 평일 금요일 저녁 퇴근시간에 방문했는데도 2명이어서 그런지 큰 웨이팅 없이 10분 이내로 들어갔으며 기본적으로 넓은 외관과 감자탕 소 주문했는데 사람들이 많이 오는 맛집이어 그런지 거의 바로 나오더라고요. 회전율은 빠른편! 기본 반찬 김치와 깍두기 겨자 소스가 나오는데 겨자 소스가 고기에 찍어 먹으니 맛났으며 감자탕 소는 둘이 먹기에 괜찮은 양이었어요. 고기도 적당히 붙어 있고 야들야들 담백하니 맛있었으며 국물이 고소하면서 진한 감칠맛이 좋더라고요. 근데 개인적으로 막 찾아가서 먹을 정도는 아니였어요. 평범 한번 방문으로 만족! 지금도 곳곳에 매장이 있지만 저는 조마루감자탕 먹는 기분! 추가로 아쉬운점 소자가 감자 두개들어 있었고 가격에 비해 부실한 볶음밥,400,True,,,,성수동에서 감자탕 맛집하면 항상 나오는 곳! 저희는 평일 금요일 저녁 퇴근시간에 방문했는데도 2명이어서 그런지 큰 웨이팅 없이 10분 이내로 들어갔으며 기본적으로 넓은 외관과 감자탕 소 주문했는데 사람들이 많이 오는 맛집이어 그런지 거의 바로 나오더라고요. 회전율은 빠른편! 기본 반찬 김치와 깍두기 겨자 소스가 나오는데 겨자 소스가 고기에 찍어 먹으니 맛났으며 감자탕 소는 둘이 먹기에 괜찮은 양이었어요. 고기도 적당히 붙어 있고 야들야들 담백하니 맛있었으며 국물이 고소하면서 진한 감칠맛이 좋더라고요. 근데 개인적으로 막 찾아가서 먹을 정도는 아니였어요. 평범 한번 방문으로 만족! 지금도 곳곳에 매장이 있지만 저는 조마루감자탕 먹는 기분! 추가로 아쉬운점 소자가 감자 두개들어 있었고 가격에 비해 부실한 볶음밥,성수동에서 감자탕 맛집하면 항상 나오는 곳 EXCLAM 저희는 평일 금요일 저녁 퇴근시간에 방문했는데도 2명이어서 그런지 큰 웨이팅 없이 10분 이내로 들어갔으며 기본적으로 넓은 외관과 감자탕 소 주문했는데 사람들이 많이 오는 맛집이어 그런지 거의 바로 나오더라고요 회전율은 빠른편 EXCLAM 기본 반찬 김치와 깍두기 겨자 소스가 나오는데 겨자 소스가 고기에 찍어 먹으니 맛났으며 감자탕 소는 둘이 먹기에 괜찮은 양이었어요 고기도 적당히 붙어 있고 야들야들 담백하니 맛있었으며 국물이 고소하면서 진한 감칠맛이 좋더라고요 근데 개인적으로 막 찾아가서 먹을 정도는 아니였어요 평범 한번 방문으로 만족 EXCLAM 지금도 곳곳에 매장이 있지만 저는 조마루감자탕 먹는 기분 EXCLAM 추가로 아쉬운점 소자가 감자 두개들어 있었고 가격에 비해 부실한 볶음밥,0,0,0,0,1,0,1,400,"맛, 맛있, 양, 간, 고기, 면, 밥, 국물, 소스, 반찬, 김치, 감자탕"
kakao,이태리국시 성수,아자아자,172.0,2026-04-28,,,곱창파스타 맛있고 분위기 좋았어요~~,20,True,5.0,3.2,골드 레벨,곱창파스타 맛있고 분위기 좋았어요~~,곱창파스타 맛있고 분위기 좋았어요 TILDE,0,0,0,0,0,0,0,20,"맛, 맛있, 파스타"
naver,락희옥 마포본점,Summer Greens,1002.0,2026.03.29,1번째 방문,영수증,친구들 점심 모임으로 예약후 이용. 낮부터 술 마실 수 있는 곳이라 밥값이라기보다 안주 값임. 맛은 괜찮았고 가격대비 양은 조금 적은 느낌. 식사만 하러가긴 좀 그렇고 술 좋아하는 사람은 괜찮을 듯. 친절하시고 깨끗함. 주차 편함.,129,True,,,,친구들 점심 모임으로 예약후 이용. 낮부터 술 마실 수 있는 곳이라 밥값이라기보다 안주 값임. 맛은 괜찮았고 가격대비 양은 조금 적은 느낌. 식사만 하러가긴 좀 그렇고 술 좋아하는 사람은 괜찮을 듯. 친절하시고 깨끗함. 주차 편함.,친구들 점심 모임으로 예약후 이용 낮부터 술 마실 수 있는 곳이라 밥값이라기보다 안주 값임 맛은 괜찮았고 가격대비 양은 조금 적은 느낌 식사만 하러가긴 좀 그렇고 술 좋아하는 사람은 괜찮을 듯 친절하시고 깨끗함 주차 편함,0,0,0,0,0,0,0,129,"맛, 양, 밥"
kakao,이태리국시 성수,미정,1.0,2026-04-19,,,친구들이랑 만나서 점심먹으러왔어요 모임하기에 분위기도 좋고 음식도 맛있네요.,42,True,5.0,5.0,브론즈 레벨,친구들이랑 만나서 점심먹으러왔어요 모임하기에 분위기도 좋고 음식도 맛있네요.,친구들이랑 만나서 점심먹으러왔어요 모임하기에 분위기도 좋고 음식도 맛있네요,0,0,0,0,0,0,0,42,"맛, 맛있, 음식"
naver,소문난성수감자탕,옹혜,876.0,2025.10.18,3번째 방문,영수증,사람 많을 때는 포장이 답인 소문난성수감자탕 😚 매장에서도 먹어봤지만 포장해서 먹는 게 좋더라고요! 양도 많고 웨이팅 안 해도 되니까 굿 👍🏻 수제비까지 넣어서 먹으면 더 맛있으니 수제비 꼭 같이 드세요! 맛있고 자극적인 감자탕입니당 굿굿 😚💗,136,True,,,,사람 많을 때는 포장이 답인 소문난성수감자탕 😚 매장에서도 먹어봤지만 포장해서 먹는 게 좋더라고요! 양도 많고 웨이팅 안 해도 되니까 굿 👍🏻 수제비까지 넣어서 먹으면 더 맛있으니 수제비 꼭 같이 드세요! 맛있고 자극적인 감자탕입니당 굿굿 😚💗,사람 많을 때는 포장이 답인 소문난성수감자탕 매장에서도 먹어봤지만 포장해서 먹는 게 좋더라고요 EXCLAM 양도 많고 웨이팅 안 해도 되니까 굿 EMO_POS 수제비까지 넣어서 먹으면 더 맛있으니 수제비 꼭 같이 드세요 EXCLAM 맛있고 자극적인 감자탕입니당 굿굿 EMO_POS,1,0,0,0,1,0,0,136,"맛, 맛있, 양, 면, 감자탕"
kakao,할머니의레시피,맛집알려주께(팔로우하고맛있게드세요),14.0,2025-07-13,,,몇 달 전 주말 점심때 방문했어요. 타이밍 좋게 웨이팅 없었는데 제가 들어온 이후로 웨이팅 하시는 분들 조금 계셨어요. 직원들이 바빠서 조금 쌀쌀맞다고 느낄 수도 있지만 친절하시고 음식은 10분 이상 걸려서 나왔어요. 건강한 맛이에요. 간이 세지않고 맛있게 만들었어요.,150,False,4.0,3.7,실버 레벨,몇 달 전 주말 점심때 방문했어요. 타이밍 좋게 웨이팅 없었는데 제가 들어온 이후로 웨이팅 하시는 분들 조금 계셨어요. 직원들이 바빠서 조금 쌀쌀맞다고 느낄 수도 있지만 친절하시고 음식은 10분 이상 걸려서 나왔어요. 건강한 맛이에요. 간이 세지않고 맛있게 만들었어요.,몇 달 전 주말 점심때 방문했어요 타이밍 좋게 웨이팅 없었는데 제가 들어온 이후로 웨이팅 하시는 분들 조금 계셨어요 직원들이 바빠서 조금 쌀쌀맞다고 느낄 수도 있지만 친절하시고 음식은 10분 이상 걸려서 나왔어요 건강한 맛이에요 간이 세지않고 맛있게 만들었어요,0,0,0,0,0,0,1,150,"맛, 맛있, 음식, 간"
kakao,원조조박집 본관,호이,81.0,2025-02-25,,,돼지갈비가 진짜 맛있는데요. 굽느라 정신이 없어서 코로 들어가는지 입으로 들어가는지 모르겠어요. 그런데도 또 가는거 보면 맛집은 맛집.,75,True,4.0,3.5,실버 레벨,돼지갈비가 진짜 맛있는데요. 굽느라 정신이 없어서 코로 들어가는지 입으로 들어가는지 모르겠어요. 그런데도 또 가는거 보면 맛집은 맛집.,돼지갈비가 진짜 맛있는데요 굽느라 정신이 없어서 코로 들어가는지 입으로 들어가는지 모르겠어요 그런데도 또 가는거 보면 맛집은 맛집,0,0,0,0,0,0,0,75,"맛, 맛있, 면, 짜"
kakao,일등식당,이주원,45.0,2025-04-11,,,맛있습니다!! 고기가 너무 부드러웠어요😍 너무 자극적이지 않은 맛이 참 좋았어요. 직원분들도 너무 친절하셨고!! 가성비도 좋아서 재방문의사 있습니다!,83,True,5.0,4.7,실버 레벨,맛있습니다!! 고기가 너무 부드러웠어요😍 너무 자극적이지 않은 맛이 참 좋았어요. 직원분들도 너무 친절하셨고!! 가성비도 좋아서 재방문의사 있습니다!,맛있습니다 EXCLAM 고기가 너무 부드러웠어요 EMO_POS 너무 자극적이지 않은 맛이 참 좋았어요 직원분들도 너무 친절하셨고 EXCLAM 가성비도 좋아서 재방문의사 있습니다 EXCLAM,1,0,0,0,1,0,0,83,"맛, 맛있, 고기"
kakao,장인닭갈비 홍대점,포실,43.0,2025-01-14,,,홍대역 앞이라 우연히 들어가봤는데 백프로 국내산 닭갈비라 더 맛잇는듯~~,40,True,5.0,4.9,실버 레벨,홍대역 앞이라 우연히 들어가봤는데 백프로 국내산 닭갈비라 더 맛잇는듯~~,홍대역 앞이라 우연히 들어가봤는데 백프로 국내산 닭갈비라 더 맛잇는듯 TILDE,0,0,0,0,0,0,0,40,맛
naver,쭌곱창,Hahajung,33.0,2025.10.31,1번째 방문,영수증,사장님이 누무 친절하세요 쌈까지 싸주셨어요ㅌㅋㅋㅋ가성빋ㅎ 좋고 다른 곱창집과 다르게 소스도 많아서 자주옵니당 ㅎㅎㅎ,64,True,,,,사장님이 누무 친절하세요 쌈까지 싸주셨어요ㅌㅋㅋㅋ가성빋ㅎ 좋고 다른 곱창집과 다르게 소스도 많아서 자주옵니당 ㅎㅎㅎ,사장님이 누무 친절하세요 쌈까지 싸주셨어요 가성빋 좋고 다른 곱창집과 다르게 소스도 많아서 자주옵니당,0,0,0,0,0,0,0,64,소스
naver,쭌곱창,gka****,11.0,2026.03.10,1번째 방문,영수증,진짜 여기 찐 맛집!!!! 자주 올게여,21,True,,,,진짜 여기 찐 맛집!!!! 자주 올게여,진짜 여기 찐 맛집 EXCLAM 자주 올게여,0,0,0,0,1,0,0,21,"맛, 짜"
