식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무,store,group,account_id,account_review_count,visit_date,visit_count_raw,verification,has_photo_raw,review_text,rating,account_avg_rating,has_photo,visit_count,clean_review,review_length,clean_length,length_under_10,length_under_30,length_over_30,length_over_60,food_detail_count,has_food_detail,strong_food_detail_review,menu_count,has_menu,rich_menu_review,experience_count,has_experience,strong_experience_review,context_count,has_context,has_any_number,number_detail_count,has_number_detail,generic_praise_count,has_generic_praise,intensifier_count,intensifier_over_3,exclamation_count,exclamation_over_3,sns_event_count,has_sns_event,mixed_sentiment,trendy_revisit_count,has_trendy_revisit_phrase,account_review_count_is_1,account_review_count_under_5,account_review_count_over_10,account_review_count_over_50,first_visit,revisit,menu_and_food_detail,short_generic_review,ultra_short_praise,generic_without_detail,menu_only_praise,experience_rich_review,high_specificity_review,rich_context_review,low_information_review,event_like_short_praise,event_like_sns_or_service,event_like_low_info_first_visit
태양곱창 성수점,Yoons5,581,2026.03.20,1번째 방문,영수증,태양곱창전골은 진리죠...!!! 넘맛있어요ㅎㅎㅎ 잘먹고갑니다 콘치즈까지 !!!,43,True,태양곱창,event,Yoons5,581,2026.03.20,1번째 방문,영수증,,태양곱창전골은 진리죠...!!! 넘맛있어요ㅎㅎㅎ 잘먹고갑니다 콘치즈까지 !!!,,,0,1,태양곱창전골은 진리죠 넘맛있어요 잘먹고갑니다 콘치즈까지,43,30,0,0,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,2,1,0,0,6,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
태양곱창 성수점,병아리34,12,2025.11.23,1번째 방문,영수증,저녁시간 되니 사람 꽉 차네용 역시맛집… 깔끔하고 냄새하나도 안나고 맛있어용?? 양도 많고 가게도 넘 청결해서 재방문 할 것 같아용,72,True,태양곱창,event,병아리34,12,2025.11.23,1번째 방문,영수증,,저녁시간 되니 사람 꽉 차네용 역시맛집… 깔끔하고 냄새하나도 안나고 맛있어용?? 양도 많고 가게도 넘 청결해서 재방문 할 것 같아용,,,0,1,저녁시간 되니 사람 꽉 차네용 역시맛집 깔끔하고 냄새하나도 안나고 맛있어용 양도 많고 가게도 넘 청결해서 재방문 할 것 같아용,73,70,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
태양곱창 성수점,jjung4892,16,2026.01.04,1번째 방문,영수증,방이본점 먹어보고 맛잇어서 성수점도 방문했어요 . 너무 맛잇어요 !! 강추 !!,44,True,태양곱창,event,jjung4892,16,2026.01.04,1번째 방문,영수증,,방이본점 먹어보고 맛잇어서 성수점도 방문했어요 . 너무 맛잇어요 !! 강추 !!,,,0,1,방이본점 먹어보고 맛잇어서 성수점도 방문했어요 너무 맛잇어요 강추,44,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
태양곱창 성수점,seo****,3,2026.02.28,1번째 방문,영수증,잡내가 너무 나서 다 남긴음식은 이게 처음이예요 와 씹지 못할정도로 ㄹㅈㄷ 절대 먹지마세요,50,True,태양곱창,event,seo****,3,2026.02.28,1번째 방문,영수증,,잡내가 너무 나서 다 남긴음식은 이게 처음이예요 와 씹지 못할정도로 ㄹㅈㄷ 절대 먹지마세요,,,0,1,잡내가 너무 나서 다 남긴음식은 이게 처음이예요 와 씹지 못할정도로 절대 먹지마세요,50,46,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,jiw****,7,2025.11.15,1번째 방문,영수증,매장이 청결하고 음식이 맛있어요‘,18,True,태양곱창,event,jiw****,7,2025.11.15,1번째 방문,영수증,,매장이 청결하고 음식이 맛있어요‘,,,0,1,매장이 청결하고 음식이 맛있어요,18,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
태양곱창 성수점,수연1,14,2025.10.10,1번째 방문,영수증,곱창전골 시켰는데 너무 맛있어요!,18,True,태양곱창,event,수연1,14,2025.10.10,1번째 방문,영수증,,곱창전골 시켰는데 너무 맛있어요!,,,0,1,곱창전골 시켰는데 너무 맛있어요,18,17,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
태양곱창 성수점,dkd****,25,2026.02.08,1번째 방문,영수증,"밑반찬(손도 안 댔습니다) 첫 번째 사진 비주얼이라 1차 실망했고 - 손도 안 대고 나온 그대로 찍었어요. 어묵에 빨간 양념이 묻어 있고 무말랭이인지 뭔지는 깔끔하게 담겨 있지도 않았어요 여기까지는 안 먹으면 되니까 잊고 본 메뉴 맛있게 먹자고 마음먹었는데요. 곱창전골은 너무 맛있어 보여서 반찬은 잊어버리고 맛있게 먹으려고 메뉴판에 적힌 대로 끓을 때 3-5분 이상 더 끓여 간을 봤어요. 근데 너무 싱겁고 당면, 곱창에 간이 안 베었더라고요?? 당면 물기 그대로 넣어서 더 끓여야 되겠다 생각했어요 곱창전골 나온 14분 ~ 먹기 직전 찍은 사진 31분 = 총 19분 끓이고 먹었는데도 영 간이 안 베고 너무 싱거워서 먹으라고 주신 고추와 마늘 넣어 더 끓였더니 그나마 먹을만해요. 다시는 안 갈듯 해요.",395,True,태양곱창,event,dkd****,25,2026.02.08,1번째 방문,영수증,,"밑반찬(손도 안 댔습니다) 첫 번째 사진 비주얼이라 1차 실망했고 - 손도 안 대고 나온 그대로 찍었어요. 어묵에 빨간 양념이 묻어 있고 무말랭이인지 뭔지는 깔끔하게 담겨 있지도 않았어요 여기까지는 안 먹으면 되니까 잊고 본 메뉴 맛있게 먹자고 마음먹었는데요. 곱창전골은 너무 맛있어 보여서 반찬은 잊어버리고 맛있게 먹으려고 메뉴판에 적힌 대로 끓을 때 3-5분 이상 더 끓여 간을 봤어요. 근데 너무 싱겁고 당면, 곱창에 간이 안 베었더라고요?? 당면 물기 그대로 넣어서 더 끓여야 되겠다 생각했어요 곱창전골 나온 14분 ~ 먹기 직전 찍은 사진 31분 = 총 19분 끓이고 먹었는데도 영 간이 안 베고 너무 싱거워서 먹으라고 주신 고추와 마늘 넣어 더 끓였더니 그나마 먹을만해요. 다시는 안 갈듯 해요.",,,0,1,밑반찬 손도 안 댔습니다 첫 번째 사진 비주얼이라 1차 실망했고 손도 안 대고 나온 그대로 찍었어요 어묵에 빨간 양념이 묻어 있고 무말랭이인지 뭔지는 깔끔하게 담겨 있지도 않았어요 여기까지는 안 먹으면 되니까 잊고 본 메뉴 맛있게 먹자고 마음먹었는데요 곱창전골은 너무 맛있어 보여서 반찬은 잊어버리고 맛있게 먹으려고 메뉴판에 적힌 대로 끓을 때 3 5분 이상 더 끓여 간을 봤어요 근데 너무 싱겁고 당면 곱창에 간이 안 베었더라고요 당면 물기 그대로 넣어서 더 끓여야 되겠다 생각했어요 곱창전골 나온 14분 먹기 직전 찍은 사진 31분 총 19분 끓이고 먹었는데도 영 간이 안 베고 너무 싱거워서 먹으라고 주신 고추와 마늘 넣어 더 끓였더니 그나마 먹을만해요 다시는 안 갈듯 해요,395,380,0,0,1,1,1,1,0,7,1,1,0,0,0,0,0,1,5,1,3,1,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
태양곱창 성수점,vi****,47,2025.10.17,1번째 방문,영수증,여자친구가 좋아해서 자주오는데 성수점이 젤 맛있어요!,29,True,태양곱창,event,vi****,47,2025.10.17,1번째 방문,영수증,,여자친구가 좋아해서 자주오는데 성수점이 젤 맛있어요!,,,0,1,여자친구가 좋아해서 자주오는데 성수점이 젤 맛있어요,29,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
태양곱창 성수점,안쟁영,7,2026.02.15,1번째 방문,영수증,여자친구랑 두번째 왔는데 올때마다 너무 맛있게 먹구가요. 양도 많아서 엄청 배부르게 먹고갑니다. ??,55,True,태양곱창,event,안쟁영,7,2026.02.15,1번째 방문,영수증,,여자친구랑 두번째 왔는데 올때마다 너무 맛있게 먹구가요. 양도 많아서 엄청 배부르게 먹고갑니다. ??,,,0,1,여자친구랑 두번째 왔는데 올때마다 너무 맛있게 먹구가요 양도 많아서 엄청 배부르게 먹고갑니다,56,51,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
태양곱창 성수점,지에이몽,384,2025.12.20,1번째 방문,영수증,인스타보고 왔는데 맛있네요,14,True,태양곱창,event,지에이몽,384,2025.12.20,1번째 방문,영수증,,인스타보고 왔는데 맛있네요,,,0,1,인스타보고 왔는데 맛있네요,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
태양곱창 성수점,허윤90,49,2026.05.09,1번째 방문,영수증,역시 성수동 터줏대감 맛집 태양곱창이네요. 항상 웨이팅이 많아서 엄두도 못내다가 오늘 운 좋게 웨이팅이 할만했길래 기달리고 먹었더니 ㅎㅎ.. 인당 소주 3병 깠습니다. 곱창전골 꼭 드셔보세요 여러분!!,112,True,태양곱창,event,허윤90,49,2026.05.09,1번째 방문,영수증,,역시 성수동 터줏대감 맛집 태양곱창이네요. 항상 웨이팅이 많아서 엄두도 못내다가 오늘 운 좋게 웨이팅이 할만했길래 기달리고 먹었더니 ㅎㅎ.. 인당 소주 3병 깠습니다. 곱창전골 꼭 드셔보세요 여러분!!,,,0,1,역시 성수동 터줏대감 맛집 태양곱창이네요 항상 웨이팅이 많아서 엄두도 못내다가 오늘 운 좋게 웨이팅이 할만했길래 기달리고 먹었더니 인당 소주 3병 깠습니다 곱창전골 꼭 드셔보세요 여러분,112,103,0,0,1,1,1,1,0,4,1,1,2,1,1,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
태양곱창 성수점,스탠드4,11,2026.04.26,1번째 방문,영수증,맛있어요~~!!,8,True,태양곱창,event,스탠드4,11,2026.04.26,1번째 방문,영수증,,맛있어요~~!!,,,0,1,맛있어요,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
태양곱창 성수점,조은5732,10,2025.10.31,1번째 방문,영수증,돼지곱창 처음 먹어봤는데 진짜 맛있어요 ㅠㅠ 여기가 첨이라 이제 다른데 못갈거 같아요??,48,True,태양곱창,event,조은5732,10,2025.10.31,1번째 방문,영수증,,돼지곱창 처음 먹어봤는데 진짜 맛있어요 ㅠㅠ 여기가 첨이라 이제 다른데 못갈거 같아요??,,,0,1,돼지곱창 처음 먹어봤는데 진짜 맛있어요 여기가 첨이라 이제 다른데 못갈거 같아요,49,44,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
태양곱창 성수점,aaa51,44,2026.03.08,1번째 방문,영수증,매콤하고 맛있어요!!,11,True,태양곱창,event,aaa51,44,2026.03.08,1번째 방문,영수증,,매콤하고 맛있어요!!,,,0,1,매콤하고 맛있어요,11,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,sfasd49,19,2026.04.26,1번째 방문,영수증,맛있게 잘먹었습니다!,11,True,태양곱창,event,sfasd49,19,2026.04.26,1번째 방문,영수증,,맛있게 잘먹었습니다!,,,0,1,맛있게 잘먹었습니다,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
태양곱창 성수점,Jh0426,30,2025.09.30,1번째 방문,영수증,잠실점에서 먹어보고 성수에서는 처음 먹어보는데 너무 맛있어요!! 양도 많고 좋아요!!!,48,True,태양곱창,event,Jh0426,30,2025.09.30,1번째 방문,영수증,,잠실점에서 먹어보고 성수에서는 처음 먹어보는데 너무 맛있어요!! 양도 많고 좋아요!!!,,,0,1,잠실점에서 먹어보고 성수에서는 처음 먹어보는데 너무 맛있어요 양도 많고 좋아요,48,43,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,나나나아나나1,7,2026.02.21,1번째 방문,영수증,너무맛있습니다 또 올게요????,15,True,태양곱창,event,나나나아나나1,7,2026.02.21,1번째 방문,영수증,,너무맛있습니다 또 올게요????,,,0,1,너무맛있습니다 또 올게요,17,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
태양곱창 성수점,김강인32,40,2026.05.02,1번째 방문,영수증,야채가 신선해서 맛있고 곱창이 되게 쫄깃해서 강추합니다!!!,33,True,태양곱창,event,김강인32,40,2026.05.02,1번째 방문,영수증,,야채가 신선해서 맛있고 곱창이 되게 쫄깃해서 강추합니다!!!,,,0,1,야채가 신선해서 맛있고 곱창이 되게 쫄깃해서 강추합니다,33,30,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
태양곱창 성수점,병학,32,2025.08.17,1번째 방문,영수증,마라야채곱창이랑 곱창전골을 먹었는데 먹었던 곱창전골중에서 진짜 최고였습니다! 진짜 맛있었어요!,52,True,태양곱창,event,병학,32,2025.08.17,1번째 방문,영수증,,마라야채곱창이랑 곱창전골을 먹었는데 먹었던 곱창전골중에서 진짜 최고였습니다! 진짜 맛있었어요!,,,0,1,마라야채곱창이랑 곱창전골을 먹었는데 먹었던 곱창전골중에서 진짜 최고였습니다 진짜 맛있었어요,52,50,0,0,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
태양곱창 성수점,seo****,14,2026.02.12,1번째 방문,영수증,맛있어용!!!!,8,True,태양곱창,event,seo****,14,2026.02.12,1번째 방문,영수증,,맛있어용!!!!,,,0,1,맛있어용,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
태양곱창 성수점,znz****,42,2025.10.20,1번째 방문,영수증,매력있는 맛이에요 먹고있는데 계속 먹고싶은..?? 곱창도 야들야들하고 맛있어요 ㅠㅠ 양도 많고 직원분들도 친절하시고 또 오고싶어유!!!,75,True,태양곱창,event,znz****,42,2025.10.20,1번째 방문,영수증,,매력있는 맛이에요 먹고있는데 계속 먹고싶은..?? 곱창도 야들야들하고 맛있어요 ㅠㅠ 양도 많고 직원분들도 친절하시고 또 오고싶어유!!!,,,0,1,매력있는 맛이에요 먹고있는데 계속 먹고싶은 곱창도 야들야들하고 맛있어요 양도 많고 직원분들도 친절하시고 또 오고싶어유,75,65,0,0,1,1,1,1,0,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
태양곱창 성수점,ccc****,23,2026.04.02,3번째 방문,영수증,곱창 너무 맛있거 볶임밥이 계란볶음밥 같이 나와서 더 맛있어용 3번째 방문인데 성수 올 때 마다 먹으려구요 감사합니당,65,True,태양곱창,event,ccc****,23,2026.04.02,3번째 방문,영수증,,곱창 너무 맛있거 볶임밥이 계란볶음밥 같이 나와서 더 맛있어용 3번째 방문인데 성수 올 때 마다 먹으려구요 감사합니당,,,0,3,곱창 너무 맛있거 볶임밥이 계란볶음밥 같이 나와서 더 맛있어용 3번째 방문인데 성수 올 때 마다 먹으려구요 감사합니당,65,65,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
태양곱창 성수점,lee****,21,2025.10.11,1번째 방문,영수증,양도 많고 되게 맛있어요,13,True,태양곱창,event,lee****,21,2025.10.11,1번째 방문,영수증,,양도 많고 되게 맛있어요,,,0,1,양도 많고 되게 맛있어요,13,13,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,aof****,25,2025.11.23,1번째 방문,영수증,너무 맛있어요 웨이팅도 별로 없어서 운 좋게 들어왔네용ㅎㅎㅎ 추천해요,38,True,태양곱창,event,aof****,25,2025.11.23,1번째 방문,영수증,,너무 맛있어요 웨이팅도 별로 없어서 운 좋게 들어왔네용ㅎㅎㅎ 추천해요,,,0,1,너무 맛있어요 웨이팅도 별로 없어서 운 좋게 들어왔네용 추천해요,38,35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
태양곱창 성수점,bbb b,52,2026.03.07,1번째 방문,영수증,잠실 본점에서 먹구 넘 맛있어서 성수로 또 먹으러 왔어요 !! 역시 태양곱창 곱창전골 존맛 .. ?? 다음에는 곱창구이도 뿌시러 올게요 ??????????,81,True,태양곱창,event,bbb b,52,2026.03.07,1번째 방문,영수증,,잠실 본점에서 먹구 넘 맛있어서 성수로 또 먹으러 왔어요 !! 역시 태양곱창 곱창전골 존맛 .. ?? 다음에는 곱창구이도 뿌시러 올게요 ??????????,,,0,1,잠실 본점에서 먹구 넘 맛있어서 성수로 또 먹으러 왔어요 역시 태양곱창 곱창전골 존맛 다음에는 곱창구이도 뿌시러 올게요,86,66,0,0,1,1,1,1,0,5,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
태양곱창 성수점,동양의V별,416,2025.11.26,1번째 방문,예약,2인분이 이렇게 많았던 건 처음인 것 같아요! 남길 뻔… 곱창도 정말 맛있었습니다 :),48,True,태양곱창,event,동양의V별,416,2025.11.26,1번째 방문,예약,,2인분이 이렇게 많았던 건 처음인 것 같아요! 남길 뻔… 곱창도 정말 맛있었습니다 :),,,0,1,2인분이 이렇게 많았던 건 처음인 것 같아요 남길 뻔 곱창도 정말 맛있었습니다,48,43,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
태양곱창 성수점,by****,33,2025.10.25,1번째 방문,영수증,맛있어서 재방문했어요 성수맛집,16,True,태양곱창,event,by****,33,2025.10.25,1번째 방문,영수증,,맛있어서 재방문했어요 성수맛집,,,0,1,맛있어서 재방문했어요 성수맛집,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
태양곱창 성수점,하하호요,40,2025.09.07,1번째 방문,영수증,줄이 길어서 기다릴까말까하다가 기다리고 먹었는데 존맛탱ㅋㅋㅋ 양 개많네요 ㅎㅅㅎ 콘치즈도 존맛탱,53,True,태양곱창,event,하하호요,40,2025.09.07,1번째 방문,영수증,,줄이 길어서 기다릴까말까하다가 기다리고 먹었는데 존맛탱ㅋㅋㅋ 양 개많네요 ㅎㅅㅎ 콘치즈도 존맛탱,,,0,1,줄이 길어서 기다릴까말까하다가 기다리고 먹었는데 존맛탱 양 개많네요 콘치즈도 존맛탱,53,46,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
태양곱창 성수점,tot****,70,2026.03.19,1번째 방문,영수증,야채곱창 맛도리 린정 !,13,True,태양곱창,event,tot****,70,2026.03.19,1번째 방문,영수증,,야채곱창 맛도리 린정 !,,,0,1,야채곱창 맛도리 린정,13,11,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
태양곱창 성수점,최예원45,8,2026.05.05,1번째 방문,영수증,곱창전골이 양도 많고 맛있고 직원분들도 다 친절하셔서 좋았어요!! 매장도 깨끗하고 모임하기에도 좋은 거 같아요 담에 또 올게용????????????,76,True,태양곱창,event,최예원45,8,2026.05.05,1번째 방문,영수증,,곱창전골이 양도 많고 맛있고 직원분들도 다 친절하셔서 좋았어요!! 매장도 깨끗하고 모임하기에도 좋은 거 같아요 담에 또 올게용????????????,,,0,1,곱창전골이 양도 많고 맛있고 직원분들도 다 친절하셔서 좋았어요 매장도 깨끗하고 모임하기에도 좋은 거 같아요 담에 또 올게용,82,68,0,0,1,1,1,1,0,3,1,1,3,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
태양곱창 성수점,현순13,1,2026.02.07,1번째 방문,영수증,웨이팅이 있는 만큼 맛있어요?(´?3?)⊃━☆ 양도 진짜 많고 곱창에서 냄새 안나서 곱창 먹고싶을때 방문해도 좋을것 같아요 ㅎㅎ,71,True,태양곱창,event,현순13,1,2026.02.07,1번째 방문,영수증,,웨이팅이 있는 만큼 맛있어요?(´?3?)⊃━☆ 양도 진짜 많고 곱창에서 냄새 안나서 곱창 먹고싶을때 방문해도 좋을것 같아요 ㅎㅎ,,,0,1,웨이팅이 있는 만큼 맛있어요 3 양도 진짜 많고 곱창에서 냄새 안나서 곱창 먹고싶을때 방문해도 좋을것 같아요,71,60,0,0,1,1,1,1,0,2,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
태양곱창 성수점,지원64,48,2025.10.20,1번째 방문,영수증,평일 저녁에 5분 정도 웨이팅하고 입장했어요! 전골이랑 야채곱창 다 먹어봤는데 전 야채곱창이 더 맛있는거 같아요!! 근데 둘 다 추천입니다..! 치즈 추가 필수.,90,True,태양곱창,event,지원64,48,2025.10.20,1번째 방문,영수증,,평일 저녁에 5분 정도 웨이팅하고 입장했어요! 전골이랑 야채곱창 다 먹어봤는데 전 야채곱창이 더 맛있는거 같아요!! 근데 둘 다 추천입니다..! 치즈 추가 필수.,,,0,1,평일 저녁에 5분 정도 웨이팅하고 입장했어요 전골이랑 야채곱창 다 먹어봤는데 전 야채곱창이 더 맛있는거 같아요 근데 둘 다 추천입니다 치즈 추가 필수,90,83,0,0,1,1,0,0,0,5,1,1,1,1,0,2,1,1,1,1,2,1,0,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
