식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
일등식당,컨셉19,79,2025.05.29,1번째 방문,영수증,맛있는데 가성비도 좋아요! 너무 만족해서 부모님도 맛보시라고 포장도 했어요,41,True
일등식당,쎄라비1978,3007,2025.05.27,1번째 방문,영수증,"성시경 먹을텐데 여파로 갔음. 자극적이지 않은 엄마의 뼈해장국 같은데, 셀럽이 먹은 것과 고기는 다른 것 같네? 휴우...",68,True
일등식당,백수인,1607,2025.05.25,2번째 방문,영수증,"해장으로 뭘 먹을까 고민했습니다. 여의도 원해장국 무교동 북어국집 둘 중에 하나 가려다가 급 선회해서 4일 만에 다시 일등 식당 방문해 봅니다. 맛없다고 후기 남기는 분 계시던데 아마 그분들은 성수 감자탕이나 한남동 감자탕 좋아하실 거예요 용산 일미 감자탕(본점 추천) 좋아하시는 분이라면 그 대체제로 망원동 일등 식당 또한 좋아하실 듯 일요일 아침 오픈 시간 8시 30분에 도착했는데 제 앞에 20명 정도 있었어요 집에 가려다가 그냥 40분 기다려서 특 사이즈로 주문. ""맛있습니다"" 당분간 사람들 붐빌 걸로 예상되니 시간 좀 지나면 방문해 보세요",307,True
일등식당,소낙비8198,94,2025.05.22,1번째 방문,예약,성시경먹을텐데. 평일 오전 대기없이 입장이었으나 거의만석.주차x. 걸쭉하기보다 맑은 편인 국물이 간도 적당하고 손이 자꾸 가게한다. 전에 소개된 서부감자국과 비슷한 느낌. 오래 고와서인지 뼈가 조각조각 분리되어 먹기 편하고 양도 많음. 1인 특 추천.5.0,143,False
일등식당,TinaA,841,2025.05.21,1번째 방문,영수증,포장해서 먹었는데 양도 많고 간이 세지 않아 좋아요,28,True
일등식당,백수인,1607,2025.05.21,1번째 방문,영수증,아침 9시에 방문했는데 살짝 대기했습니다 고기 육향이 나는 뼈해장국으로 이런 계열 좋아하시면 아주 만족하시며 드실 거예요 원래 성시경 나오는 곳은 불신하는 편인데 오늘은 성시경에게 패배했습니다. 저는 이 식당 강력 추천합니다,125,True
일등식당,팜스푸링,129,2025.05.20,1번째 방문,영수증,그냥 그럼 더 맛있는집 일산에 있음,19,True
일등식당,sdsd1971,1296,2025.05.18,2번째 방문,영수증,오래된 노포입니다 참 맛있어요,16,True
일등식당,마이뻴라이,1590,2025.05.18,1번째 방문,영수증,"국물이 자극적이지 않고 깔끔 담백한 뼈해장국이에요. 대부분 사람들이 좋아하는 맛인거 같아요. 고기 잡내 안나고, 고기 엄청 부드럽고 양 진짜 많아요. 8천원이면 좋은 가격에 좋은 한끼:)",104,True
일등식당,혼자밥,186,2025.05.09,3번째 방문,예약,뼈해장국 요즘 가장 좋아하는 곳입니다. 가격도 착하고 감칠맛 높은 완성형 해장국입니다.,48,True
일등식당,It from bit,432,2025.05.08,1번째 방문,영수증,"뼈해장국의 표본 질 좋은 고기, 푸짐한 양, 적당한 청결함과 친절함 자극적이지 않은 국물, 잘 익은 우거지 포장하면 양은 더 많아진다 가끔 일부러 찾게되는 식당",89,True
일등식당,Nikc,599,2025.04.20,1번째 방문,,"★4.3 우거지의 탱탱한 식감이 좋다. 우거지 맛집. 뼈 살이 살살 녹고 육즙이 좋다. 국물은 맑고 깨끗하다. 가성비 좋은 한 끼. 김치와 깍두기는 손맛이 좋다. 김치는 길게, 깍두기는 큼직하게 베어먹는 게 맛인데 잘게 잘라 놓아서 이 부분은 아쉽다. 점심 저녁시간을 피해서 가면 쉽게 들어갈 수 있다.",169,True
일등식당,예거슈니첼,6925,2025.04.16,4번째 방문,영수증,맛있고 푸짐한 뼈해장국 자극적이지 않고 구수한 맛에 고기도 많아서 좋아요,40,True
