candidate_term,candidate_type,ngram_size,positive_hint,review_count,avg_rating,avg_category_total_score,example_review
갈다,token,1,False,1,4.0,0.0,그냥 준수하게 잘 만든 평양냉면이다. 다만 굳이 간다면 을밀대를 갈 거 같다. 아니면 진미나.
준수,token,1,False,1,4.0,0.0,그냥 준수하게 잘 만든 평양냉면이다. 다만 굳이 간다면 을밀대를 갈 거 같다. 아니면 진미나.
주사위,token,1,False,1,4.0,-1.0,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
굳다,token,1,False,1,4.0,-1.0,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
평균,token,1,False,1,4.0,-1.0,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
가끔,token,1,False,1,4.0,-1.0,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
마음,token,1,False,1,4.0,-1.0,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
가득,token,1,False,1,4.0,-1.0,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
통모,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
염리동,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
루트,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
엄마,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
핫도그,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
후식,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
꽈배기,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
나누다,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
빈대떡,token,1,False,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
메밀,token,1,False,1,4.0,0.0,메밀향 너무 진하고 면이 너무 질겨서 가위를 주셨다 맛은 있었지만 내타입은 아닌걸로…
타입,token,1,False,1,4.0,0.0,메밀향 너무 진하고 면이 너무 질겨서 가위를 주셨다 맛은 있었지만 내타입은 아닌걸로…
가위,token,1,False,1,4.0,0.0,메밀향 너무 진하고 면이 너무 질겨서 가위를 주셨다 맛은 있었지만 내타입은 아닌걸로…
녹두,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
그으,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
전이,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
모르다,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
앤드,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
사실,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
근데,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
점심시간,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
그건,token,1,False,1,4.0,-0.5,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..
걸레,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
타다,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
나서다,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
면옥,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
취향,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
소감,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
남기다,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
겨우,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
빨다,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
냉이,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
워낙,token,1,False,1,4.0,0.0,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
분간,token,1,False,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
대단하다,token,1,False,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
자라,token,1,False,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
타율,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
올리다,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
지인,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
이르다,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
인정,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
최근,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
죽다,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
데려가다,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
그만,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
기본,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
톡톡하다,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
이제,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
정이지,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
들어서다,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
테스트,token,1,False,1,4.0,0.0,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
전혀,token,1,False,1,4.0,0.0,그냥 그래요~ 웨이팅 할 정도 전혀 아님
허다,token,1,False,1,4.0,-3.0,아구힘 센 분이라면 뼈해장국 추천. 저는 뜯다가 국물이 좀 식었는데 음식이 식으면서 누린내가 꽤 났습니다. 우거지도 많이 주문하시던데 우거지 좀 궁금하네요. 허나 너무 바쁜 매장이라 먹을 수 있을지 걱정.
