식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
쭌곱창,parksaing,19,2026.03.21,1번째 방문,영수증,너무 맛있게 먹었어요!!! 다음에 홍대에 올때 생각날것 같아요!!!,37,TRUE
쭌곱창,안진성35,10,2025.09.06,1번째 방문,영수증,음식이 너무 맛있어요 ㅎㅎ,14,TRUE
쭌곱창,Snfbjdk,12,2025.12.07,1번째 방문,영수증,곱창이 너무 맛있고 냄새가 하나도 안 나요 불맛 대박,29,TRUE
쭌곱창,주야9586,3,2026.02.18,1번째 방문,예약,A세트 시켰습니다 양도 많고 맛도 진짜 맛있었습니다! 사장님이 친절하십니다! 다음에도 재 방문할 정도로 좋았습니다!!,65,TRUE
쭌곱창,여행좋아하는루나,2264,2025.03.12,1번째 방문,예약,특색있고 너무 맛있어요 :) 불맛 강한게 완전 짱!! 아삭한 숙주와 곱창의 조합! 다이어트 할랬는데 닭발이랑 갈비도 시켜버리게 만드는 마성의 것 곳 jmt,86,TRUE
쭌곱창,이은비9043,62,2025.11.01,1번째 방문,영수증,너무 맛있어용ㅎㅎㅎㅎ 잘먹었습니다!,19,TRUE
쭌곱창,숟가락포장지,45,2025.08.29,1번째 방문,영수증,사장님 너무 친절하십니다 맛도 너무 맛있어요! 가격도 ????????,34,TRUE
쭌곱창,rye****,16,2025.12.09,1번째 방문,영수증,사장님이 친절하세요!! 곱창 양도 많고 볶음밥이랑 꼬옥 같이 먹어야해…????,41,TRUE
쭌곱창,IR63,20,2026.01.17,1번째 방문,영수증,맛있어요♡♡ 직원분도 넘 친절하셔서 좋았습니당,25,TRUE
쭌곱창,vo8****,9,2025.10.31,1번째 방문,영수증,양 많고 맛있어요.,10,TRUE
쭌곱창,ㄱ2466,15,2025.12.14,1번째 방문,영수증,친절하고 맛있어요!!!!!!,15,TRUE
쭌곱창,tpg****,25,2026.01.10,1번째 방문,예약,아주 맛있게 잘먹었어요 ㅎㅎ 다음에 또 오겠습니다 ㅎㅎ,30,TRUE
쭌곱창,이상현1660,23,2025.08.01,1번째 방문,영수증,친구들이랑 예전에 먹고 맛있던 기억이 있어서 재방문했어요~ 여름인데 가게도 시원하고 좋아요!,51,TRUE
쭌곱창,ojh****,8,2025.10.02,1번째 방문,영수증,너무 맛있어요!,8,TRUE
쭌곱창,홍자맘,32,2025.10.05,1번째 방문,영수증,곱창이랑 닭발이 진짜 맛있네여 주먹밥도 같이 시키는 걸 추천해요,35,TRUE
쭌곱창,ekd****,20,2026.03.17,1번째 방문,영수증,사장님께서 불쇼도 해주시고 맛있게 먹는방법도 설명해주셔서 파인다이닝에 온 것 같은 느낌이 들었어요!!?? 무조건 단골 예약이에요! 정말 맛있고 양도 많고 소스도 다양해서 여러가지 맛을 동시에 느낄수 있어서 강추입니당!??,121,TRUE
쭌곱창,hon****,1,2026.04.14,1번째 방문,영수증,처음 와봤는데 너무 맛있어요..! 가게 분위기도 너무 좋고 곱창이 맛있어서 자주 올 예정! 강추합니다,56,TRUE
쭌곱창,이냥29,21,2026.01.02,1번째 방문,영수증,첫방문때 너무 맛있게 먹었어서 재방문했어요! 여전히 맛있어요 (´∀｀) 소스들이랑도 어울리는데 파인애플 생크림이 킥인거같아요 ?? ??다음에 또 재방문하러올게요!,89,TRUE
쭌곱창,옥정8019,2,2025.06.15,1번째 방문,영수증,홍대 온김에 평이 좋아서 들렀는데 곱창 양념이 다른 곱창집과 다르게 떡꼬치 양념 같아서 좋았습니다. 사진 그대로이고 파도 맛있어요!,73,TRUE
쭌곱창,귤나쓰,15,2025.12.29,1번째 방문,영수증,사장님이 친절하시고... 먹는 방법 다 알려주시고... 너무너무 맛있어요 ????,44,TRUE
쭌곱창,bm****,13,2025.11.19,1번째 방문,예약,메뉴가 특별하고 맛있어요 ???????????????? 좋은 시간 보내고 갑니당,36,TRUE
쭌곱창,tmddn963243,29,2025.06.06,1번째 방문,영수증,완전 맛있습니다 가성비도 좋고 강추!!,21,TRUE
쭌곱창,juj****,18,2025.07.04,1번째 방문,영수증,비주얼 보세요… 벌써 두번째 방문인데 너무너무 맛있어요 직원분들도 되게 친절하심!!! 또 방문할게요!!,57,TRUE
쭌곱창,js0****,7,2025.11.05,1번째 방문,영수증,곱창 생크림에 찍어먹는거 너무 맛있어요!,22,TRUE
쭌곱창,차원석32,7,2025.08.03,1번째 방문,영수증,곱창이랑 계란찜이 엄청 맛있어요!! 그리고 노래 선정이 좋아요 ㅎ,36,TRUE
